X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.34683071345657,48.8618283899685,22,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/12/12 23:00:00+00,Bon
2.34683071345657,48.8618283899685,23,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/12/11 23:00:00+00,Bon
2.34683071345657,48.8618283899685,24,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/12/10 23:00:00+00,Bon
2.34683071345657,48.8618283899685,25,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,4,0,#84BF75,652080,6862620,2019/12/09 23:00:00+00,Bon
2.34683071345657,48.8618283899685,26,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/12/08 23:00:00+00,Bon
2.34683071345657,48.8618283899685,27,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/12/07 23:00:00+00,Bon
2.34683071345657,48.8618283899685,28,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/12/06 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,29,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/12/05 23:00:00+00,Bon
2.34683071345657,48.8618283899685,30,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,1,5,0,#F29400,652080,6862620,2019/12/04 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,31,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,1,6,0,#F29400,652080,6862620,2019/12/03 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,32,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,1,4,0,#84BF75,652080,6862620,2019/12/02 23:00:00+00,Bon
2.34683071345657,48.8618283899685,33,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,5,0,#F29400,652080,6862620,2019/12/01 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,34,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/30 23:00:00+00,Bon
2.34683071345657,48.8618283899685,35,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/11/29 23:00:00+00,Bon
2.34683071345657,48.8618283899685,36,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019/11/28 23:00:00+00,Bon
2.34683071345657,48.8618283899685,37,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/11/27 23:00:00+00,Bon
2.34683071345657,48.8618283899685,38,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/11/26 23:00:00+00,Bon
2.34683071345657,48.8618283899685,39,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/11/25 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,40,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/11/24 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,41,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/11/23 23:00:00+00,Bon
2.34683071345657,48.8618283899685,42,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/22 23:00:00+00,Bon
2.34683071345657,48.8618283899685,43,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/11/21 23:00:00+00,Bon
2.34683071345657,48.8618283899685,44,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,4,0,#84BF75,652080,6862620,2019/11/20 23:00:00+00,Bon
2.34683071345657,48.8618283899685,45,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,4,0,#84BF75,652080,6862620,2019/11/19 23:00:00+00,Bon
2.34683071345657,48.8618283899685,46,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,4,0,#84BF75,652080,6862620,2019/11/18 23:00:00+00,Bon
2.34683071345657,48.8618283899685,47,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,1,3,0,#84BF75,652080,6862620,2019/11/17 23:00:00+00,Bon
2.34683071345657,48.8618283899685,48,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/16 23:00:00+00,Bon
2.34683071345657,48.8618283899685,49,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/11/15 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,50,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/11/14 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,51,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/11/13 23:00:00+00,Bon
2.34683071345657,48.8618283899685,52,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019/11/12 23:00:00+00,Bon
2.34683071345657,48.8618283899685,53,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/11/11 23:00:00+00,Bon
2.34683071345657,48.8618283899685,54,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/11/10 23:00:00+00,Bon
2.34683071345657,48.8618283899685,55,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/09 23:00:00+00,Bon
2.34683071345657,48.8618283899685,56,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/08 23:00:00+00,Bon
2.34683071345657,48.8618283899685,57,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019/11/07 23:00:00+00,Bon
2.34683071345657,48.8618283899685,58,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/11/06 23:00:00+00,Bon
2.34683071345657,48.8618283899685,59,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/11/05 23:00:00+00,Bon
2.34683071345657,48.8618283899685,60,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/11/04 23:00:00+00,Bon
2.34683071345657,48.8618283899685,61,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/11/03 23:00:00+00,Bon
2.34683071345657,48.8618283899685,62,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,1,0,#84BF75,652080,6862620,2019/11/02 23:00:00+00,Bon
2.34683071345657,48.8618283899685,63,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/11/01 23:00:00+00,Bon
2.34683071345657,48.8618283899685,64,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/10/31 23:00:00+00,Très bon
2.34683071345657,48.8618283899685,65,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,1,4,0,#84BF75,652080,6862620,2019/10/30 23:00:00+00,Bon
2.34683071345657,48.8618283899685,66,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,1,4,0,#84BF75,652080,6862620,2019/10/29 23:00:00+00,Bon
2.34683071345657,48.8618283899685,67,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/10/28 23:00:00+00,Bon
2.34683071345657,48.8618283899685,68,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/10/27 23:00:00+00,Bon
2.34683071345657,48.8618283899685,69,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/26 22:00:00+00,Bon
2.34683071345657,48.8618283899685,70,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/10/25 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,71,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/10/24 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,72,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/10/23 22:00:00+00,Bon
2.34683071345657,48.8618283899685,73,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,4,0,#84BF75,652080,6862620,2019/10/22 22:00:00+00,Bon
2.34683071345657,48.8618283899685,74,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,3,0,#84BF75,652080,6862620,2019/10/21 22:00:00+00,Bon
2.34683071345657,48.8618283899685,75,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/10/20 22:00:00+00,Bon
2.34683071345657,48.8618283899685,76,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,77,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/10/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,78,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/17 22:00:00+00,Bon
2.34683071345657,48.8618283899685,79,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/16 22:00:00+00,Bon
2.34683071345657,48.8618283899685,80,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/10/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,81,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/14 22:00:00+00,Bon
2.34683071345657,48.8618283899685,82,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/10/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,83,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/10/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,84,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/10/11 22:00:00+00,Bon
2.34683071345657,48.8618283899685,85,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/10/10 22:00:00+00,Bon
2.34683071345657,48.8618283899685,86,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/10/09 22:00:00+00,Bon
2.34683071345657,48.8618283899685,87,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,88,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,89,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/10/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,90,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/10/05 22:00:00+00,Bon
2.34683071345657,48.8618283899685,91,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/10/04 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,92,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/10/03 22:00:00+00,Bon
2.34683071345657,48.8618283899685,93,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/10/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,94,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/10/01 22:00:00+00,Bon
2.34683071345657,48.8618283899685,95,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/30 22:00:00+00,Bon
2.34683071345657,48.8618283899685,96,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/29 22:00:00+00,Bon
2.34683071345657,48.8618283899685,97,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/09/28 22:00:00+00,Bon
2.34683071345657,48.8618283899685,98,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/27 22:00:00+00,Bon
2.34683071345657,48.8618283899685,99,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/26 22:00:00+00,Bon
2.34683071345657,48.8618283899685,100,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/09/25 22:00:00+00,Bon
2.34683071345657,48.8618283899685,101,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,3,0,#84BF75,652080,6862620,2019/09/24 22:00:00+00,Bon
2.34683071345657,48.8618283899685,102,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/09/23 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,103,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/22 22:00:00+00,Bon
2.34683071345657,48.8618283899685,104,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/09/21 22:00:00+00,Bon
2.34683071345657,48.8618283899685,105,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/09/20 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,106,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,4,0,#84BF75,652080,6862620,2019/09/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,107,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/09/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,108,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,4,0,#84BF75,652080,6862620,2019/09/17 22:00:00+00,Bon
2.34683071345657,48.8618283899685,109,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/09/16 22:00:00+00,Bon
2.34683071345657,48.8618283899685,110,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/09/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,111,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,5,3,0,#F29400,652080,6862620,2019/09/14 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,112,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/09/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,113,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/09/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,114,2,Airparif,UU,00851,Unité urbaine de Paris,2,1,2,2,0,#84BF75,652080,6862620,2019/09/11 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,115,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/09/10 22:00:00+00,Bon
2.34683071345657,48.8618283899685,116,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/09/09 22:00:00+00,Bon
2.34683071345657,48.8618283899685,117,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/09/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,118,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/09/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,119,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/09/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,120,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/09/05 22:00:00+00,Bon
2.34683071345657,48.8618283899685,121,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/09/04 22:00:00+00,Bon
2.34683071345657,48.8618283899685,122,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/09/03 22:00:00+00,Bon
2.34683071345657,48.8618283899685,123,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/09/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,124,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/09/01 22:00:00+00,Bon
2.34683071345657,48.8618283899685,125,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/08/31 22:00:00+00,Bon
2.34683071345657,48.8618283899685,126,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/08/30 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,127,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,3,0,#F29400,652080,6862620,2019/08/29 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,128,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/28 22:00:00+00,Bon
2.34683071345657,48.8618283899685,129,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/08/27 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,130,7,Airparif,UU,00851,Unité urbaine de Paris,3,1,7,5,0,#F29400,652080,6862620,2019/08/26 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,131,6,Airparif,UU,00851,Unité urbaine de Paris,4,1,6,4,0,#F29400,652080,6862620,2019/08/25 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,132,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,7,4,0,#F29400,652080,6862620,2019/08/24 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,133,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/08/23 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,134,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,4,0,#F29400,652080,6862620,2019/08/22 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,135,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/08/21 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,136,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/20 22:00:00+00,Bon
2.34683071345657,48.8618283899685,137,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,138,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/08/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,139,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/17 22:00:00+00,Bon
2.34683071345657,48.8618283899685,140,2,Airparif,UU,00851,Unité urbaine de Paris,1,1,2,1,0,#84BF75,652080,6862620,2019/08/16 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,141,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,142,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/08/14 22:00:00+00,Bon
2.34683071345657,48.8618283899685,143,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,144,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,145,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/11 22:00:00+00,Bon
2.34683071345657,48.8618283899685,146,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,3,0,#84BF75,652080,6862620,2019/08/10 22:00:00+00,Bon
2.34683071345657,48.8618283899685,147,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/08/09 22:00:00+00,Bon
2.34683071345657,48.8618283899685,148,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,149,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,150,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/08/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,151,2,Airparif,UU,00851,Unité urbaine de Paris,1,1,2,2,0,#84BF75,652080,6862620,2019/08/05 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,152,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/08/04 22:00:00+00,Bon
2.34683071345657,48.8618283899685,153,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/08/03 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,154,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,155,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/08/01 22:00:00+00,Bon
2.34683071345657,48.8618283899685,156,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/07/31 22:00:00+00,Bon
2.34683071345657,48.8618283899685,157,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/07/30 22:00:00+00,Bon
2.34683071345657,48.8618283899685,158,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,3,0,#84BF75,652080,6862620,2019/07/29 22:00:00+00,Bon
2.34683071345657,48.8618283899685,159,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,3,0,#F29400,652080,6862620,2019/07/28 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,160,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,3,0,#84BF75,652080,6862620,2019/07/27 22:00:00+00,Bon
2.34683071345657,48.8618283899685,161,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/07/26 22:00:00+00,Bon
2.34683071345657,48.8618283899685,162,5,Airparif,UU,00851,Unité urbaine de Paris,1,1,5,4,0,#F29400,652080,6862620,2019/07/25 22:00:00+00,Moyen
