X,Y,FID,valeur,source,couleur,type_zone,code_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,lib_zone,date_ech,qualif
8.73873442867619,41.9367077839648,5919945,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,2,3,0,ZAR AJACCIO,2020/12/20 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919946,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,1,3,0,ZAR BASTIA,2020/12/20 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919947,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020/12/20 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919948,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,3,0,ZAR AJACCIO,2020/12/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919949,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2020/12/19 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919950,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,3,3,0,ZR CORSE,2020/12/19 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919951,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,1,3,0,ZAR AJACCIO,2020/12/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919952,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,1,3,0,ZAR BASTIA,2020/12/18 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919953,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,3,3,0,ZR CORSE,2020/12/18 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919954,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,3,3,0,ZAR AJACCIO,2020/12/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919955,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,3,0,ZAR BASTIA,2020/12/17 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919956,2,Qualitair Corse,#50F0E6,EPCI,2B096,1,2,1,2,0,ZR CORSE,2020/12/17 12:00:00+00,Très bon
8.73873442867619,41.9367077839648,5919957,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,3,3,0,ZAR AJACCIO,2020/12/16 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919958,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2020/12/16 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919959,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,3,0,ZR CORSE,2020/12/16 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919960,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,1,3,0,ZAR AJACCIO,2020/12/15 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919961,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,1,3,0,ZAR BASTIA,2020/12/15 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919962,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,3,0,ZR CORSE,2020/12/15 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919963,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,3,0,ZAR AJACCIO,2020/12/14 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919964,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2020/12/14 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919965,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,3,3,0,ZR CORSE,2020/12/14 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919966,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,2,3,0,ZAR AJACCIO,2020/12/13 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919967,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,2,3,0,ZAR BASTIA,2020/12/13 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919968,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2020/12/13 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919969,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,3,0,ZAR AJACCIO,2020/12/12 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919970,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2020/12/12 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919971,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2020/12/12 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919972,2,Qualitair Corse,#50F0E6,EPCI,2A004,1,2,2,2,0,ZAR AJACCIO,2020/12/11 12:00:00+00,Très bon
9.44742043925361,42.6993249607426,5919973,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2020/12/11 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919974,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,3,0,ZR CORSE,2020/12/11 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919975,2,Qualitair Corse,#50F0E6,EPCI,2A004,1,1,2,2,0,ZAR AJACCIO,2020/12/10 12:00:00+00,Très bon
9.44742043925361,42.6993249607426,5919976,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,2,3,0,ZAR BASTIA,2020/12/10 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919977,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,2,3,0,ZR CORSE,2020/12/10 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919978,2,Qualitair Corse,#50F0E6,EPCI,2A004,1,1,1,2,0,ZAR AJACCIO,2020/12/09 12:00:00+00,Très bon
9.44742043925361,42.6993249607426,5919979,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,3,0,ZAR BASTIA,2020/12/09 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919980,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,1,3,0,ZR CORSE,2020/12/09 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919981,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,1,3,0,ZAR AJACCIO,2020/12/08 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919982,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,3,0,ZAR BASTIA,2020/12/08 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919983,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,3,0,ZR CORSE,2020/12/08 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919984,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2020/12/07 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919985,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2020/12/07 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919986,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,3,0,ZR CORSE,2020/12/07 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919987,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,1,3,0,ZAR AJACCIO,2020/12/06 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919988,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,1,4,0,ZAR BASTIA,2020/12/06 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919989,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,2,3,0,ZR CORSE,2020/12/06 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919990,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,3,0,ZAR AJACCIO,2020/12/05 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919991,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,4,4,0,ZAR BASTIA,2020/12/05 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919992,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,3,0,ZR CORSE,2020/12/05 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919993,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,2,3,0,ZAR AJACCIO,2020/12/04 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919994,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,3,0,ZAR BASTIA,2020/12/04 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919995,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,2,3,0,ZR CORSE,2020/12/04 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919996,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,3,3,0,ZAR AJACCIO,2020/12/03 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5919997,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,3,3,0,ZAR BASTIA,2020/12/03 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5919998,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,1,3,0,ZR CORSE,2020/12/03 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5919999,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,2,3,0,ZAR AJACCIO,2020/12/02 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920000,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,3,0,ZAR BASTIA,2020/12/02 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920001,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,3,0,ZR CORSE,2020/12/02 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920002,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,2,4,0,ZAR AJACCIO,2020/12/01 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920003,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2020/12/01 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920004,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020/12/01 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920005,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,3,3,0,ZAR AJACCIO,2020/11/30 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920006,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,1,3,0,ZAR BASTIA,2020/11/30 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920007,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020/11/30 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920008,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2020/11/29 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920009,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,3,0,ZAR BASTIA,2020/11/29 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920010,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,2,3,0,ZR CORSE,2020/11/29 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920011,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2020/11/28 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920012,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,2,3,0,ZAR BASTIA,2020/11/28 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920013,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,4,0,ZR CORSE,2020/11/28 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920014,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,1,3,0,ZAR AJACCIO,2020/11/27 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920015,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,3,0,ZAR BASTIA,2020/11/27 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920016,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,1,3,0,ZR CORSE,2020/11/27 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920017,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,2,3,0,ZAR AJACCIO,2020/11/26 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920018,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2020/11/26 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920019,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,3,0,ZR CORSE,2020/11/26 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920020,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,2,3,0,ZAR AJACCIO,2020/11/25 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920021,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,3,0,ZAR BASTIA,2020/11/25 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920022,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,1,3,0,ZR CORSE,2020/11/25 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920023,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,1,3,0,ZAR AJACCIO,2020/11/24 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920024,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2020/11/24 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920025,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,3,0,ZR CORSE,2020/11/24 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920026,3,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,3,0,ZAR AJACCIO,2020/11/23 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920027,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,1,3,0,ZAR BASTIA,2020/11/23 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920028,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,2,3,0,ZR CORSE,2020/11/23 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920029,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,3,0,ZAR AJACCIO,2020/11/22 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920030,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,2,3,0,ZAR BASTIA,2020/11/22 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920031,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020/11/22 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920032,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,4,0,ZAR AJACCIO,2020/11/21 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920033,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,2,3,0,ZAR BASTIA,2020/11/21 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920034,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,3,0,ZR CORSE,2020/11/21 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920035,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,2,3,0,ZAR AJACCIO,2020/11/20 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920036,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,1,3,0,ZAR BASTIA,2020/11/20 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920037,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,1,3,0,ZR CORSE,2020/11/20 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920038,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,4,4,0,ZAR AJACCIO,2020/11/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920039,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,3,0,ZAR BASTIA,2020/11/19 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920040,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,3,0,ZR CORSE,2020/11/19 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920041,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,1,3,0,ZAR AJACCIO,2020/11/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920042,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,1,3,0,ZAR BASTIA,2020/11/18 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920043,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,1,3,0,ZR CORSE,2020/11/18 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920044,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,2,3,3,0,ZAR AJACCIO,2020/11/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920045,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,3,3,0,ZAR BASTIA,2020/11/17 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920046,3,Qualitair Corse,#50CCAA,EPCI,2B096,1,2,3,3,0,ZR CORSE,2020/11/17 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920047,3,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,3,0,ZAR AJACCIO,2020/11/16 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920048,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2020/11/16 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920049,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,3,0,ZR CORSE,2020/11/16 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920050,5,Qualitair Corse,#F0E641,EPCI,2A004,3,1,1,5,0,ZAR AJACCIO,2020/11/15 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920051,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,1,4,0,ZAR BASTIA,2020/11/15 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920052,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,3,0,ZR CORSE,2020/11/15 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920053,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,2,3,0,ZAR AJACCIO,2020/11/14 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920054,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,4,0,ZAR BASTIA,2020/11/14 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920055,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,2,3,0,ZR CORSE,2020/11/14 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920056,3,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,3,0,ZAR AJACCIO,2020/11/13 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920057,3,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,3,0,ZAR BASTIA,2020/11/13 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920058,3,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,3,0,ZR CORSE,2020/11/13 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920059,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,2,4,0,ZAR AJACCIO,2020/11/12 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920060,3,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,3,0,ZAR BASTIA,2020/11/12 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920061,3,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,1,3,0,ZR CORSE,2020/11/12 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920062,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,2,4,0,ZAR AJACCIO,2020/11/11 12:00:00+00,Bon
